id,playlist_name,href,num of songs,hashtag
490457583,자신감 업! 당당하게 걷게 만드는 파워full 느낌,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=490457583,159,#쎈언니
482547485,온 우주가 니거야 자존감 풀충전시켜주는 언니들 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=482547485,45,#기분전환
520486333,자존감 만렙 ENTP의 어깨뽕 올라가는 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=520486333,30,#entp
507629313,따뜻한 위로와 용기를 주는 국내 OST #3,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=507629313,57,#드라마
488546942,자존감 만렙 ENTP들 입꼬리 씰룩거리는 플레이리스트,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=488546942,38,#entp
520807437,자존감 확실하게 올려주는 노래들,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=520807437,58,#자존감
477954205,소심한 핵인싸 ENFP들 극락가는 밝고 신나는 POP 플레이리스트,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=477954205,39,#신나는
519266025,스트레스 뻥 뚫리는 자존감 MAX 마라맛 케이팝,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=519266025,57,#과제
511774942,듣는 순간 자신감 x! 당당한 발걸음을 위한 걸크러쉬 ,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=511774942,38,#자신감
496138300,세상의 주인공은 바로 나! 자존감 UP 시켜주는 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=496138300,19,#Pop
498676645,듣는 순간 두려울게 없어지는 노래들,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=498676645,49,#기분전환
524543163,내가 짱이다 바닥친 자존감 자신감 잡아 끌어 올려드림,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=524543163,21,#자신감
445709145,나를사랑하자 자존감UpUp,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=445709145,517,#자존감
519205654,{너가 보석이야} 자존감 높여주는 팝송,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=519205654,13,#자존감UP
521558805,생각 많아질 때 한 개씩 꺼내서 듣는 힙합,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=521558805,134,#국힙
507586539,우리를 더 빛나게 해줄 자존감 올라가는 국내 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=507586539,39,#자존감
420517531,위로 용기가 필요할 때 들어보세요,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=420517531,248,#자존감
520280568,자존감 넘치는 세븐틴 곡 모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=520280568,10,#자존감
498959996,내가 제일 짱 자존감 뿜뿜 올려주는 노래들,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=498959996,84,#자존감
525045116,눈을 왜 그렇게 떠내가 그렇게 예뻐ㅋ,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=525045116,10,#자존감
508193598,다 같이 따라 불러서 자존감 UP 시키자!,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=508193598,21,#기분전환
525241310,자존감 높아지는 노래 모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=525241310,11,#자존감
524563142,떨어진 자존감을 끌어올려줄 자신감 뿜뿜 음악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=524563142,13,#자존감
525299046,자존감 퐉퐉 높여주는 노래모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=525299046,10,#자존감이
522725622,[ playlist ] 121분 동안만 나 자신을 사랑해볼까요,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=522725622,33,#자신을사랑하자
495455036,나만이 만들 수 있는 paradigm 내 안의 잠재력을 다시 일깨워줘,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=495455036,37,#우울
429186428,파워당당한여자!자존감업!!,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=429186428,74,#여자의자존감
490046857,당당한 매력이 빛나는 여자 아이돌,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=490046857,26,#아이돌
498229827,내가 오늘 톰 하디다 그냥 xx 간지나는 노래 간지폭발,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=498229827,13,#간지
504467644,모든 전남친들에게 이별 후 여자들이 노래방에서 부르는 사이다 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=504467644,65,#노래방
513891246,현생에 지쳐 상큼함이 필요할 땐 이거지,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=513891246,17,#기분전환
489041148,자신감! po당당wer 걸그룹 PLAYLIST,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=489041148,56,#걸크러쉬
473190366,그러니까 날 추앙해요,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=473190366,84,#위로
525162277,Im a Queencard 자존감 높은 나에게||playlist||,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=525162277,61,#자존감
514699187,지친 하루를 마무리하며 듣는 신나는 팝송,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=514699187,25,#팝송
421930962,자존감 지켜주러 온 걸크러쉬 언니들,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=421930962,24,#팝
523959680,지금 전투력 수치 111퍼,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=523959680,23,#국힙
511631292,여름 휴가 바닷가에서 듣기 좋은 댄스팝,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=511631292,20,#여름
488307599,누가 뭐라해도 난 나야 ENFP의 자존감 ,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=488307599,38,#ENFP
520746778,희망 가득   당찬 하루를 살아보자!!,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=520746778,18,#희망
523536267,플리에 진심인 나 l 숨겨놨던 출근길 에너지뿜뿜 넘치는 플레이리스트,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=523536267,37,#출근길
507030757,오늘 내가 널 행복하게 해줄께! 자존감 200% 충전노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=507030757,25,#청춘
466246027,힘들고 지쳐서 힘과 위로가 필요할 때 들으면 좋은 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=466246027,493,#우울
524846993,자존감 한가득 불어 넣어주는 노래 모음 playlist,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=524846993,12,#자존감
476424903,나를 사랑할 것 자존감 채워주는 위로의 가삿말,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=476424903,72,#위로
455949401,가사공감 삶이 지치고 힘들때 위로받을 수 있는 곡,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=455949401,44,#힘들때
520687223,출근길등굣길 힘들지만 힘차게 ! 기분전환 KPOP PLAYLIST,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=520687223,27,#출근길
513195484,자신감이 필요할때 듣는 마라맛 걸그룹 노래 모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=513195484,50,#자신감
503175064,어쩔어쩔요,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=503175064,206,#케이팝
509652547,r u ok 내 자존감 지킴이 므찐 언니들의 팝송 플리,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=509652547,23,#자존감
455454994,넌 소중한 사람이야! 자존감 회복시켜주는 노래들,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=455454994,56,#응원가
510645059,Love me more! 자존감 끌어올려주는 오빠들의 POP 플리,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=510645059,15,#위로
525493370,1등밖에 모르는 자존감승부욕 뿜뿜 불타오르는 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=525493370,18,#1등
504060671,새해에는 이노래를 들어야지! 1월 1일 새해 첫곡_ _ ,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=504060671,78,#새해
501004874,멋쟁이들 자존감 높여줄 댄스유발 팝송,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=501004874,27,#자존감
505549332,무아지경 댄스 가보자!,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=505549332,41,#자존감
503978620,새해에는 예쁜 노랫말로 행복을 열어요,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=503978620,31,#새해
491612811,멋쨍이 ENTP들을 위한 케이팝 헌정곡,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=491612811,33,#entp
448979450,힘든 날 위로가 되어준 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=448979450,29,#위로
523825502,자존감 멱살잡고 높여주는 play_list,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=523825502,27,#자존감
495937066,자존감을 뿜! 뿜! 올려줄 팝송 모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=495937066,30,#자존감
514903599,이 세상 주인공은 나야! ENTP만의 세상MBTI1 ENTP,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=514903599,19,#entp
522984873,힘나고 가슴 벅차오르는 SM 아이돌 노래 모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=522984873,23,#SM엔터테인먼트
502230381,자신감 UP 파워워킹 쌉가능 POP,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=502230381,15,#자신감
511055179,전남친 저격하는 쎈언니 느낌 pop,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=511055179,21,#신나는
485146436,자신감 FULL 장착 미친 듯이 당당해질 수 있는 POP,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=485146436,72,#자신감
454144735,겟레디윗미! 외출 준비할때 거울보며 듣는 난 예뻐 특집 자존감 Up!,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=454144735,64,#자존감
509274646,자존감이 언제나 뿜뿜 자기애 넘치는 BGM,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=509274646,25,#기분전환
509597322,자존감 만렙 ENTP의 자신감 넘치는 ,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=509597322,43,#entp
506049938,떨어진 자신감자존감을 MAX!까지 끌어올려 줄 아이돌 노래 모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=506049938,30,#아이돌
489453620,나는 세상과 타협하지 않는다ㅣ우리의 자존감 지킴이들,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=489453620,163,#신나는
514402819,자존감 지키미 플레이리스트,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=514402819,12,#자존감
506616203,자신감 UP ! 두근두근 청춘 로맨스,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=506616203,34,#청춘
506195565,사랑에 빠지면 바로 직진 ENTP의 고백 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=506195565,22,#사랑
505002135,나는 너가 줏대있게 살았으면 좋겠어,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=505002135,152,#케이팝
478617951,스피드스케이팅 국가대표 박도영의 플레이리스트,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=478617951,40,#스포츠
524882527,자존감 MAX!! 어디서든 당당하게 걷기PLAYLIST,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=524882527,26,#자존감이
498704115, 걱정 안해도 돼 잘하고 있어 지금의 네가 참 좋아,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=498704115,40,#자존감
494357935,* 내가 여기서 짱이야  자신감 채워주는 매운맛 여돌 노래 모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=494357935,11,#자신감
461230617,LGBT Anthem KPop 끼곡 걸그룹 디바노래 다수,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=461230617,187,#LGBT
522357046,마냥 슬픈 노래는 듣기 싫을 때 위로가 되는 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=522357046,48,#위로
520986663,서툴고 빛나는 청춘을 위한 플레이리스트,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=520986663,20,#신나는
506503037,Feel Special  자존감 낮은 너를 위한 새출발 PlaYlisT,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=506503037,34,#자존감
498756145,클릭하는 순간 오늘 너의 기분을 업되게 책임질거야,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=498756145,22,#유튜브
498431306,도입부부터 자존감 높이는 노래 모음 기분전환 드라이브 팝송추천,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=498431306,10,#자존감
493424177,자존감 살아나는 편집샵에서 듣고싶은 일렉트로닉 POP,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=493424177,27,#편집샵
524700012,자존감이 우주 끝까지 올라갈거야! 자존감 높여주는 KPOP PL,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=524700012,13,#자존감이
501579883,자존감 지켜주는 가사가 예쁜 노래들,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=501579883,10,#자존감
474867585,자존감 뿜뿜하는,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=474867585,25,#자존감
520957530,악플러들 저격하는 노래 모음 s,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=520957530,20,#아이돌
514225425,자존감 up! 가슴이 웅장해지는 플레이 리스트,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=514225425,11,#자존감
501282685,당당하게 걸어! 자존감 높이는 당당한 노래모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=501282685,12,#intj
493416739,잠 못 이루는 밤 무드등 켜고 혼자 들은 감성 Music,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=493416739,32,#밤
492170594,자존감 낮은 나에게 들려주고 싶은 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=492170594,30,#위로
476160499,길거리를 런웨이로,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=476160499,102,#에너지
454307170,무적되는노래 자신감충전 멋지고당당한도시여자의 플레이리스트 감당가능,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=454307170,65,#자신감
429004712,20대 중반이 된 어느 시점에 서서 나에게 하는 위로,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=429004712,31,#위로
508762731,제일 꼭대기에있는사람은 누가뭐래도 나야자신감 흘러넘지는 Kpop플리,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=508762731,19,#케이팝
505463922,기 겁나 셈,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=505463922,44,#화날때
504225583,다 내가 잘나가서 그래! 자존감 올라가는 기분전환 플리,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=504225583,10,#자존감
502424312,자존감 높여주는 팝송 모음 플리,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=502424312,32,#팝송
455731382,인생이 허무하고 쓸모 없다고 느껴질 때 듣고 싶은 곡,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=455731382,35,#우울
454150177,I LOVE MYSELF 진정한 멋 자기애를 노래하는 곡들,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=454150177,45,#자존감
521017742,자존감 뿜뿌루뿜뿜 뿜뿜   ,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=521017742,23,#자존감
515691352,나를 세상에서 제일 사랑해줄 사람 나야,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=515691352,67,#자존감
506445757,[비투비] 나는 내게 할 수 있다고 당당히 환한 미소를 지었지,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=506445757,10,#비투비
501033411,라이벌조직 조지러가는 보스 과몰입 플리,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=501033411,13,#치명
500040128,일상이 무감각해진 나에게 용기와 자존감을 북돋워주는 노래를 모아보쟈,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=500040128,39,#위로
519363995,어쩌라고 네가 뭐라든 난 내 마음대로 할거야 [playlist],https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=519363995,44,#다비켜
487003790,위로가 필요해,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=487003790,39,#힘들때
484217438,나는 소중하고 아름다워 자신감 자존감을 높여주는 노래 모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=484217438,24,#자신감
420069623,이별 극복에 좋은 곡들 여자 입장 주의,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=420069623,30,#이별
525756018,난 마지막 나야! 자존감을 높여줄 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=525756018,10,#자존감
525578626,Im a 퀸카  자존감 높여주는 플레이리스트 ,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=525578626,14,#케이팝
520455233,자신감 UP! 이제 아무도 날 막지 못해,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=520455233,30,#자존심
520066775,자존감 뿜뿜! 당신의 자존감을 높여줄 플레이리스트,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=520066775,21,#자존감이
511545531,내 자존감은 내가 지켜,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=511545531,30,#자존감
510058439,자존감이 떨어질 때 들으면 좋은 노래 List,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=510058439,19,#자존감
508126114,자존감낮을때 조금이나마 위로되는 kpop&pop playlist,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=508126114,16,#자존감
507649346,[Playlist  다 필요없어! 자존감 UP! 신나는 POP],https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=507649346,21,#기분전환
507575419,모험을 떠나는 그대여 내 손을 잡아 함께 걷자,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=507575419,49,#가사
505675996,자존감 높혀주는 KPOP 모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=505675996,28,#자존감
505383085,음악 5초만 듣고 넘기던 ENTP들을 위한 playlist,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=505383085,19,#entp
498123203,너는 정말 사랑스러운 사람이며[playlist],https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=498123203,19,#우울할때듣는노래
484164665,뼛속까지 다른 savage는 이 노래를 듣지,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=484164665,15,#자존감
476077998,듣다 보면 자존감 올라가는 곡들,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=476077998,13,#자존감
466600268,자신감 뿜뿜!! 내 자존감 멱살 잡고 끌어올려줄 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=466600268,135,#자존감
457815477,힘들고 지칠 때 기운을 가져다 줄 노래!,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=457815477,21,#힘들_때
449869420,꿈이 없어도 괜찮아! 있는 그대로의 나를 위한 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=449869420,18,#힐링
446940719,자존감 UP! 자존감 떨어졌을 때 필요한 노래들,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=446940719,60,#자존감
444548145,[국내 여성 뮤지션] 걸크러쉬! 당당한 여자들을 위한 노래!,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=444548145,29,#여성
430964706,들으면 자존감 뿜뿜! UP시켜주는 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=430964706,50,#자존감
525221751,난 나야,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=525221751,10,#자신감
525024846,자신감과 용기를 주는 아이돌 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=525024846,11,#용기
524503931,오늘 많이 힘들었나봐요 잠깐 들려서 속상한 모든 일든 털어놓고 가세요,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=524503931,25,#휴식
524064578,자존감자신감 올라가는 itzy playlist,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=524064578,10,#ITZY
