id,playlist_name,href,num of songs,hashtag
483572424,잡생각을 없애주는 편안한 연주곡,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=483572424,40,#편안한
101470463,비 오는 날 내 마음에도 촉촉이 단비가 내려와,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=101470463,153,#비
485430017,지친 마음을 쉬게하는 편안한 연주음악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=485430017,42,#편안한
489492491,누구나 부담없는 편안한 자장가,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=489492491,111,#자장가
504422384,커피를 부르는 분위기있는 피아노곡,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=504422384,46,#커피
491734315,지친 마음에 이불을 덮어줄 포근한 재즈,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=491734315,20,#재즈
491685563,흐린날 뉴에이지가 전하는 차분한 감성,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=491685563,51,#흐린날
497372058,잠시 쉬어가며 듣는 잔잔한 뉴에이지,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=497372058,47,#뉴에이지
448407126,서정적인 느낌이 드는 잔잔한 풍경 같은 팝 #2,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=448407126,793,#서정적
485120357,스르르 잠들게하는 잔잔한 수면음악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=485120357,41,#자장가
404539673,커피 한 잔 어때 이 음악과 여유로운 일상을,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=404539673,513,#팝
456973115,작은 북카페에서 흘러나온 기타 BGM,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=456973115,20,#뉴에이지
431866301,들으면 마음이 편안해 지는 뉴에이지 Vol1,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=431866301,21,#편안한
